sku_id,category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
285,Cooking Essentials,24 Mantra Organic Brown Sona Masoori Rice,95.0,0.0,6,95.0,1000,FALSE,1
286,Cooking Essentials,Happilo Premium Afghani Anjeer,365.0,29.0,2,256.0,200,FALSE,200
287,Cooking Essentials,Popular Essentials Chiroti Sooji,35.0,2.0,6,34.0,500,FALSE,500
288,Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,330.0,10.0,5,294.0,1000,FALSE,1
289,Cooking Essentials,Popular Essentials Red Rajma,90.0,10.0,6,81.0,500,FALSE,500
290,Cooking Essentials,Cornitos Peanut - Premium Salted ,120.0,10.0,6,108.0,150,FALSE,150
291,Cooking Essentials,Popular Essentials Black Pepper,100.0,10.0,5,90.0,100,FALSE,100
292,Cooking Essentials,24 Mantra Organic Tur Dal - Split,130.0,7.0,6,120.0,500,FALSE,500
293,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,65.0,6.0,3,61.0,110,FALSE,100
294,Cooking Essentials,Ching's Secret Paneer Chilli Masala,10.0,0.0,2,10.0,20,FALSE,20
295,Cooking Essentials,Dabur Honey ,220.0,7.0,3,204.0,500,FALSE,500
296,Cooking Essentials,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,17.0,3,23.0,65,FALSE,65
297,Cooking Essentials,Everest Tea Masala,55.0,9.0,2,50.0,50,FALSE,50
298,Cooking Essentials,Ching's Paneer Chilli Masala,44.0,0.0,4,44.0,60,FALSE,60
299,Cooking Essentials,Sunfeast YiPPee! Magic Masala Noodles,70.0,10.0,3,63.0,405,FALSE,405
300,Cooking Essentials,Everest Meat Masala Powder,74.0,9.0,3,67.0,100,FALSE,100
301,Cooking Essentials,Pillsbury Atta With Multigrains Wheat Grains,295.0,16.0,6,245.0,5000,FALSE,5
302,Cooking Essentials,Mother's Recipe Tamarind Paste,50.0,2.0,6,49.0,200,FALSE,200
303,Cooking Essentials,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,49.0,8.0,6,45.0,200,FALSE,200
304,Cooking Essentials,Popular Essentials Cloves (Lavang),75.0,17.0,6,62.0,50,FALSE,50
305,Cooking Essentials,Sunfeast Yippee! Power Up Atta Noodles,96.0,15.0,6,81.0,280,FALSE,280
306,Cooking Essentials,Suhana Paneer Tikka Masala Mix,40.0,5.0,6,38.0,50,FALSE,50
307,Cooking Essentials,24 Mantra Turmeric Powder,35.0,2.0,6,34.0,100,FALSE,100
308,Cooking Essentials,24 Mantra Super Grain Quinoa,190.0,0.0,4,190.0,500,FALSE,500
309,Cooking Essentials,Everest Powder - Egg Curry Masala,40.0,2.0,6,39.0,50,FALSE,50
310,Cooking Essentials,Popular Essentials Pe Shah Jeera ,60.0,15.0,6,51.0,50,FALSE,50
311,Cooking Essentials,24 Mantra Organic Sattu Atta,95.0,0.0,6,95.0,500,FALSE,500
312,Cooking Essentials,Smith & Jones Pasta Masala,46.0,0.0,6,46.0,54,FALSE,54
313,Cooking Essentials,Weikfield Vanilla Custard Powder,142.0,9.0,3,128.0,500,FALSE,500
314,Cooking Essentials,Sugarfree Natura Low Calorie Sweetner ,300.0,10.0,3,270.0,42,FALSE,42
315,Cooking Essentials,Pillsbury Vanilla Custard Powder,37.0,2.0,6,36.0,100,FALSE,100
316,Cooking Essentials,24 Mantra Organic Rajma,145.0,0.0,6,145.0,500,FALSE,500
317,Cooking Essentials,Popular Essentials Broken Wheat/Daliya,35.0,2.0,6,34.0,500,FALSE,500
318,Cooking Essentials,Zorabian Chicken Smoked Ham,205.0,5.0,1,194.0,250,FALSE,250
319,Cooking Essentials,Smith & Jones Peri Peri Masala,99.0,0.0,6,99.0,75,FALSE,75
320,Cooking Essentials,Saffola Veggie Twist Masala Oats,195.0,12.0,2,171.0,500,FALSE,500
321,Cooking Essentials,Popular Essentials Urad Dal Split (Un-Polished),85.0,9.0,5,77.0,500,FALSE,500
322,Cooking Essentials,Weikfield Baking Powder,22.0,0.0,6,22.0,50,FALSE,50
323,Cooking Essentials,Popular Essentials Bajra Whole,65.0,13.0,6,56.0,1000,FALSE,1
324,Cooking Essentials,Weikfield Veg Jelly Crystals - Strawberry,45.0,2.0,6,44.0,90,FALSE,90
325,Cooking Essentials,Weikfield Veg Jelly Crystals - Raspberry,45.0,2.0,6,44.0,90,FALSE,90
326,Cooking Essentials,Popular Essentials Masoor Dal Split (Un-Polished),70.0,10.0,4,63.0,500,FALSE,500
327,Cooking Essentials,Popular Essentials Ajwain Whole,50.0,12.0,2,44.0,100,FALSE,100
328,Cooking Essentials,Popular Essentials Pista Salted (With Shell),470.0,21.0,5,371.0,250,FALSE,250
329,Cooking Essentials,The Bake Shop Bread Crumbs,50.0,6.0,3,47.0,400,FALSE,400
330,Cooking Essentials,Popular Essentials Horse Gram,40.0,10.0,4,36.0,500,FALSE,500
331,Cooking Essentials,Hershey's Chocolate Syrup,95.0,0.0,4,95.0,200,FALSE,200
332,Cooking Essentials,Godrej Yummiez Chilli Chicken Sausages ,160.0,10.0,3,144.0,250,FALSE,250
333,Cooking Essentials,Everest Kasuri Methi,25.0,0.0,6,25.0,25,FALSE,25
334,Cooking Essentials,Satyam Makhana,208.0,0.0,6,208.0,100,FALSE,100
335,Cooking Essentials,Everest Tandoori Chicken Masala,39.0,2.0,5,38.0,50,FALSE,50
336,Cooking Essentials,Weikfield Falooda Mix - Kesar Pista,49.0,2.0,3,48.0,200,FALSE,200
337,Cooking Essentials,Weikfield Cocoa Powder,70.0,7.0,6,65.0,50,FALSE,50
338,Cooking Essentials,Pantai Coconut Cream,150.0,4.0,4,143.0,400,FALSE,400
339,Cooking Essentials,Popular Essentials Coriander Seeds,15.0,0.0,5,15.0,50,FALSE,50
340,Cooking Essentials,Ching's Singapore Curry Instant Noodles,60.0,0.0,4,60.0,240,FALSE,240
341,Cooking Essentials,Eastern Fish Masala,48.0,2.0,5,47.0,100,FALSE,100
342,Cooking Essentials,Pillsbury Atta/Godihittu - Chakki Fresh,275.0,0.0,6,275.0,5000,FALSE,5
343,Cooking Essentials,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",215.0,9.0,4,194.0,1000,FALSE,1
344,Cooking Essentials,Everest Dry Ginger Powder,75.0,9.0,4,68.0,100,FALSE,100
345,Cooking Essentials,Pillsbury Cooker Cake Mix - Choco,100.0,11.0,6,89.0,159,FALSE,159
346,Cooking Essentials,Hersheys Chocolate Almond Syrup,200.0,0.0,2,200.0,450,FALSE,450
347,Cooking Essentials,Satyam Nighties Spices  Chilli Pandi,56.0,7.0,5,52.0,100,FALSE,100
348,Cooking Essentials,Popular Essentials Popular Essential Pista Salted (With Shell),190.0,10.0,6,171.0,100,FALSE,100
349,Cooking Essentials,Godrej Yummiez Chicken Punjabi Tikka ,295.0,9.0,6,266.0,360,FALSE,360
350,Cooking Essentials,Popular Essentials Rozana Sona Masuri Raw Rice,350.0,10.0,5,312.0,5000,FALSE,5
351,Cooking Essentials,24 Mantra Mustard Oil (Cold Pressed) ,350.0,10.0,6,312.0,1000,FALSE,1
352,Cooking Essentials,24 Mantra Organic Black Pepper,170.0,7.0,6,157.0,100,FALSE,100
353,Cooking Essentials,Popular Essentials Green Moong Whole,90.0,16.0,3,75.0,500,FALSE,500
354,Cooking Essentials,24 Mantra Organic Masoor Dal - Split,95.0,7.0,6,88.0,500,FALSE,500
355,Cooking Essentials,Praakritik Organic Natural Rock Salt,60.0,6.0,3,56.0,500,FALSE,500
356,Cooking Essentials,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,390.0,11.0,5,347.0,1000,FALSE,1
357,Cooking Essentials,"Ching's Secret Instant Noodles, Hot Garlic",60.0,0.0,4,60.0,240,FALSE,240
358,Cooking Essentials,Saffola Everyday Peppy Tomato Masala Oats,195.0,12.0,6,171.0,500,FALSE,500
359,Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,430.0,10.0,6,387.0,1000,FALSE,1
360,Cooking Essentials,Popular Essentials Star Anise,70.0,10.0,5,63.0,25,FALSE,25
361,Cooking Essentials,Ching's Secret Chicken 65 Masala - Chicken,10.0,0.0,5,10.0,20,FALSE,20
362,Cooking Essentials,Cadbury Cocoa Powder,223.0,5.0,6,211.0,150,FALSE,150
363,Cooking Essentials,Praakritik Natural Desi Gir Cow A2 Ghee,1450.0,10.0,6,1305.0,540,FALSE,540
364,Cooking Essentials,Praakritik Organic Poha,120.0,6.0,5,112.0,500,FALSE,500
365,Cooking Essentials,Praakritik Organic Natural Wild Forest Honey,160.0,6.0,4,150.0,200,FALSE,200
366,Cooking Essentials,Popular Essentials Dry Dates (Kharak),140.0,15.0,6,118.0,250,FALSE,250
367,Cooking Essentials,Popular Essentials Kashmiri Red Rajma,95.0,6.0,4,89.0,500,FALSE,500
368,Cooking Essentials,Dabur Hommade - Garlic Paste,50.0,6.0,6,47.0,200,FALSE,200
369,Cooking Essentials,Dabur 100% Pure Honey,330.0,10.0,1,297.0,400,FALSE,400
370,Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),44.0,0.0,5,44.0,60,FALSE,60
371,Cooking Essentials,Everest Tandoori Chicken Masala,74.0,9.0,3,67.0,100,FALSE,100
372,Cooking Essentials,Popular Essentials Red Poha,45.0,4.0,6,43.0,500,FALSE,500
373,Cooking Essentials,Everest Kitchen King Masala,142.0,9.0,6,128.0,200,FALSE,200
374,Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,165.0,10.0,5,147.0,285,FALSE,285
375,Cooking Essentials,Eastern Super Garam Masala,74.0,6.0,2,69.0,200,FALSE,200
376,Cooking Essentials,Maggi Magic Cubes Extra Chicken,40.0,2.0,6,39.0,48,FALSE,48
377,Cooking Essentials,Satyam Nighties Spices  Chilli Kashmiri,102.0,6.0,6,95.0,100,FALSE,100
378,Cooking Essentials,Eastern Cumin Powder,49.0,2.0,6,48.0,100,FALSE,100
379,Cooking Essentials,Popular Essentials Urad Gola White(Un-Polished),90.0,10.0,6,81.0,500,FALSE,500
380,Cooking Essentials,24 Mantra Organic Chana Dal,95.0,6.0,5,89.0,500,FALSE,500
381,Cooking Essentials,Delight Nuts Cashew Roasted & Salted,425.0,20.0,6,340.0,200,FALSE,200
382,Cooking Essentials,Popular Essentials Mace/Javitri,90.0,10.0,3,81.0,20,FALSE,20
383,Cooking Essentials,Dlicia Whip Topping Bottle,235.0,27.0,5,171.0,1000,FALSE,1
384,Cooking Essentials,Mother's Recipe Paste Ginger & Garlic,76.0,10.0,4,68.0,300,FALSE,300
385,Cooking Essentials,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,410.0,10.0,6,369.0,1000,FALSE,1
386,Cooking Essentials,Satyam Pulses Masur Dal,87.0,6.0,6,81.0,500,FALSE,500
387,Cooking Essentials,Delight Nuts Pista Roasted & Salted,425.0,20.0,6,340.0,200,FALSE,200
388,Cooking Essentials,"Top Ramen Noodles, Atta",80.0,0.0,1,80.0,280,FALSE,280
389,Cooking Essentials,Hershey's Cocoa Powder,95.0,0.0,5,95.0,70,FALSE,70
390,Cooking Essentials,Praakritik Organic Singhara Atta,240.0,6.0,4,225.0,500,FALSE,500
391,Cooking Essentials,Gits Veg Biryani Ready to Eat,110.0,10.0,6,99.0,265,FALSE,265
392,Cooking Essentials,Delight Nuts Cranberries Sliced ,299.0,20.0,6,239.0,200,FALSE,200
393,Cooking Essentials,Borges Durum Wheat Pasta Superior Quality,250.0,40.0,6,149.0,500,FALSE,500
394,Cooking Essentials,Ceres Foods Laal Maas Instant Liquid Masala,220.0,50.0,5,110.0,200,FALSE,200
395,Cooking Essentials,Popular Essentials Sattu Atta,90.0,12.0,3,79.0,500,FALSE,500
396,Cooking Essentials,Popular Essentials Mustard Seeds Rai Yellow,25.0,0.0,5,25.0,100,FALSE,100
397,Cooking Essentials,Praakritik Organic Extra Virgin Coconut Oil,150.0,10.0,5,134.0,100,FALSE,100
398,Cooking Essentials,Praakritik Organic Garlic Powder,110.0,1.0,5,108.0,100,FALSE,100
399,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,125.0,5.0,6,118.0,100,FALSE,100
400,Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,75.0,30.0,6,52.0,200,FALSE,200
401,Cooking Essentials,Kitchens Of India Mutter Paneer,130.0,4.0,6,124.0,285,FALSE,285
402,Cooking Essentials,Ching's Secret Veg Manchurian Masala,44.0,0.0,6,44.0,60,FALSE,60
403,Cooking Essentials,Popular Essentials Jowa Flour,50.0,2.0,5,49.0,500,FALSE,500
404,Cooking Essentials,Everest Shahi Biryani Masala,245.0,0.0,6,245.0,200,FALSE,200
405,Cooking Essentials,Popular Essentials Black Til,50.0,6.0,4,47.0,100,FALSE,100
406,Cooking Essentials,Popular Essentials Pancharatna Dal,80.0,10.0,6,72.0,500,FALSE,500
407,Cooking Essentials,Saffola 100% Pure Honey,475.0,8.0,2,437.0,1000,FALSE,750
408,Cooking Essentials,Popular Essentials Tamarind,150.0,14.0,6,128.0,500,FALSE,500
409,Cooking Essentials,Gits Rice Dosa Instant Breakfast Mix,60.0,5.0,5,57.0,200,FALSE,200
410,Cooking Essentials,Popular Essentials Poppy Seeds (Gasagase),280.0,7.0,6,260.0,100,FALSE,100
411,Cooking Essentials,Hershey's Hot Chocolate Powder,210.0,0.0,4,210.0,250,FALSE,250
412,Cooking Essentials,Borges Farfalle Durum Wheat Pasta ,250.0,0.0,5,250.0,500,FALSE,500
413,Cooking Essentials,Satyam Chilli  Bedgi,82.0,10.0,5,73.0,100,FALSE,100
414,Cooking Essentials,Aashirvaad Instant Mix - Rice Dosa,75.0,30.0,6,52.0,200,FALSE,200
415,Cooking Essentials,Hershey's Cocoa - Natural Unsweetened,270.0,10.0,4,243.0,225,FALSE,225
416,Cooking Essentials,Weikfield Veg Jelly Crystals - Mango,45.0,2.0,6,44.0,90,FALSE,90
417,Cooking Essentials,Praakritik Orrganic Cold Pressed Sesame Oil,130.0,10.0,5,117.0,100,FALSE,100
418,Cooking Essentials,Amulya Dairy Whitener ,380.0,2.0,4,372.0,1000,FALSE,1
419,Cooking Essentials,ITC Master Chef Hyderabadi Biryani,75.0,30.0,5,52.0,80,FALSE,80
420,Cooking Essentials,Flying Bird Butter Scotch Essence,50.0,2.0,6,49.0,20,FALSE,20
421,Cooking Essentials,Dabur Hommade - Ginger Paste,50.0,6.0,6,47.0,200,FALSE,200
422,Cooking Essentials,Popular Essentials Green Peas (Un-Polished),120.0,10.0,5,108.0,500,FALSE,500
423,Cooking Essentials,Quaker Oats Pouch,276.0,10.0,6,248.0,1500,FALSE,1
424,Cooking Essentials,24 Mantra Organic Urad White Whole,145.0,15.0,4,122.0,500,FALSE,500
425,Cooking Essentials,Popular Essentials Guntur Chilli Stemless,40.0,2.0,2,39.0,100,FALSE,100
426,Cooking Essentials,Popular Essentials Moth Whole,90.0,10.0,6,81.0,500,FALSE,500
427,Cooking Essentials,Keya Pizza Seasoning,109.0,17.0,6,90.0,45,FALSE,45
428,Cooking Essentials,Keya Piri Piri | Exotic Spices Mix,109.0,20.0,6,87.0,80,FALSE,80
429,Cooking Essentials,24 Mantra Organic Moong Dal,135.0,7.0,6,125.0,500,FALSE,500
430,Cooking Essentials,Betty Crocker French Vanilla Cake Mix,310.0,10.0,6,276.0,520,FALSE,520
431,Cooking Essentials,Delight Nuts Dried Cranberries ,340.0,20.0,6,272.0,200,FALSE,200
432,Cooking Essentials,Everest Kesari Milk Masala,205.0,0.0,2,205.0,50,FALSE,50
433,Cooking Essentials,Tong Garden Salted Cocktail Nuts,295.0,9.0,5,266.0,160,FALSE,160
434,Cooking Essentials,MTR Uttapam Mix,165.0,5.0,6,156.0,500,FALSE,500
435,Cooking Essentials,Gits Khaman Dhokla Instant Snack Mix,65.0,6.0,6,61.0,180,FALSE,180
436,Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,335.0,29.0,6,235.0,200,FALSE,200
437,Cooking Essentials,Everest Dry Mango Powder,80.0,0.0,5,80.0,100,FALSE,100
438,Cooking Essentials,Dabur Hommade - Ginger Garlic Past Tub,110.0,5.0,6,104.0,400,FALSE,400
439,Cooking Essentials,Everest Chicken Masala,147.0,10.0,6,132.0,200,FALSE,200
440,Cooking Essentials,Gits Medu Vada Instant Snack Mix,90.0,4.0,6,86.0,200,FALSE,200
441,Cooking Essentials,Weikfield Drinking Chocolate Powder,65.0,10.0,6,58.0,100,FALSE,100
442,Cooking Essentials,Popular Essentials Regular White Lobia,70.0,10.0,6,63.0,500,FALSE,500
443,Cooking Essentials,Puro Healthy Salt Crystal,135.0,7.0,6,125.0,1000,FALSE,1
444,Cooking Essentials,Popular Essentials Premium Jeera Rice,140.0,0.0,5,140.0,1000,FALSE,1
445,Cooking Essentials,Smith & Jones Shahi Paneer Masala Mix,44.0,0.0,6,44.0,60,FALSE,60
446,Cooking Essentials,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,200.0,11.0,6,178.0,264,FALSE,264
447,Cooking Essentials,Smith & Jones Pasta Masala,60.0,10.0,5,54.0,108,FALSE,108
448,Cooking Essentials,Catch Black Pepper Sprinkler,100.0,0.0,1,100.0,50,FALSE,50
449,Cooking Essentials,Weikfield Cooker Cake Mix - Chocolate,95.0,6.0,6,89.0,150,FALSE,150
450,Cooking Essentials,ITC Master Chef Butter Chicken,75.0,30.0,6,52.0,80,FALSE,80
451,Cooking Essentials,Masala Oats Masala & Coriander ,195.0,9.0,5,176.0,500,FALSE,500
452,Cooking Essentials,Smith & Jones Mutter Paneer Masala,42.0,0.0,6,42.0,60,FALSE,60
453,Cooking Essentials,Kitchens of India Dal Bukhara Gravy Mix,110.0,30.0,6,77.0,285,FALSE,285
454,Cooking Essentials,Popular Essentials Fried Gram (Bengal Gram),70.0,10.0,6,63.0,500,FALSE,500
455,Cooking Essentials,Gits Jalebi with Maker Dessert Mix,75.0,16.0,6,63.0,100,FALSE,100
456,Cooking Essentials,Popular Essentials Soya Beans ,80.0,6.0,6,75.0,500,FALSE,500
457,Cooking Essentials,24 Mantra Organic Roasted Bengal Gram Dal,105.0,7.0,6,97.0,500,FALSE,500
458,Cooking Essentials,Keya Italian Seasoning,109.0,10.0,6,98.0,35,FALSE,35
459,Cooking Essentials,MTR Idli/Dosa/Chilly Chutney Powder,115.0,0.0,3,115.0,200,FALSE,200
460,Cooking Essentials,Delight Nuts Trail Mix ,399.0,25.0,6,299.0,200,FALSE,200
461,Cooking Essentials,Praakritik Organic Chilka Moong Dal,120.0,10.0,6,108.0,500,FALSE,500
462,Cooking Essentials,Smith & Jones Garlic & Herbs Masala Mix,99.0,0.0,6,99.0,75,FALSE,75
463,Cooking Essentials,Eastern Tamarind,63.0,0.0,6,63.0,200,FALSE,200
464,Cooking Essentials,Tong Garden Wasabi Coated Greenpeas Tin,200.0,11.0,6,178.0,180,FALSE,180
465,Cooking Essentials,Flying Bird Pineapple Artifical Food Essence,50.0,2.0,6,49.0,20,FALSE,20
466,Cooking Essentials,Mother's Recipe Tamarind Paste,50.0,2.0,2,49.0,200,FALSE,200
467,Cooking Essentials,Japanese Choice Udon Noodles,295.0,9.0,6,266.0,250,FALSE,250
468,Cooking Essentials,Pantai Coconut Milk,150.0,0.0,4,150.0,400,FALSE,400
469,Cooking Essentials,Praakritik Organic Masoor Dal,130.0,10.0,6,116.0,500,FALSE,500
470,Cooking Essentials,Popular Essentials Classic Sona Masuri Rice,430.0,10.0,6,387.0,5000,FALSE,5
471,Cooking Essentials,Popular Essentials Salted Murmure ,70.0,18.0,6,57.0,400,FALSE,400
472,Cooking Essentials,Oleev Active Oil (Pouch),265.0,9.0,6,239.0,1000,FALSE,1
473,Cooking Essentials,Delight Nuts Dried Blueberries ,540.0,20.0,6,432.0,150,FALSE,150
474,Cooking Essentials,Popular Essentials Double Beans White,60.0,10.0,6,54.0,250,FALSE,250
475,Cooking Essentials,Delight Nuts Almond Natural ,349.0,20.0,6,279.0,200,FALSE,200
476,Cooking Essentials,Praakritik Organic Jaggery,160.0,6.0,6,150.0,900,FALSE,900
477,Cooking Essentials,Praakritik Organic Raw Sugar,90.0,6.0,6,84.0,500,FALSE,500
478,Cooking Essentials,MTR Masala - Sambar Powder,115.0,0.0,4,115.0,200,FALSE,200
479,Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,173.0,6.0,6,162.0,500,FALSE,500
480,Cooking Essentials,ITC Master Chef Vegetable Biryani Cooking Paste,75.0,30.0,5,52.0,80,FALSE,80
481,Cooking Essentials,Jivana Jaggery,100.0,0.0,2,100.0,950,FALSE,950
482,Cooking Essentials,Praakritik Organic Besan,170.0,6.0,6,159.0,500,FALSE,500
483,Cooking Essentials,MTR Instant Gulab Jamun Mix,195.0,9.0,6,176.0,500,FALSE,500
484,Cooking Essentials,Maggi Magic Cubes Extra Chicken,199.0,0.0,2,199.0,240,FALSE,240
485,Cooking Essentials,On1y Mixed Herbs,99.0,0.0,6,99.0,14,FALSE,14
486,Cooking Essentials,Popular Essentials Urad Gola Black (Un-Polished),80.0,10.0,6,72.0,500,FALSE,500
487,Cooking Essentials,Gits Dessert Mix China Grass Bombay Halwa,55.0,0.0,4,55.0,80,FALSE,80
488,Cooking Essentials,Praakritik Organic Basmati Rice,170.0,0.0,5,170.0,500,FALSE,500
489,Cooking Essentials,Ceres Foods Nalli Nihari Instant Liquid Masala,220.0,50.0,6,110.0,200,FALSE,200
490,Cooking Essentials,Borges Canola Oil Pet Bottle,399.0,0.0,6,399.0,1000,FALSE,1
491,Cooking Essentials,Suhana Biryani Masala,66.0,0.0,6,66.0,50,FALSE,50
492,Cooking Essentials,On1y Black Salt Grinder,99.0,0.0,6,99.0,100,FALSE,100
493,Cooking Essentials,Popular Essentials Nylon Til,40.0,2.0,6,39.0,100,FALSE,100
494,Cooking Essentials,Pillsbury Rich Choco Oven Cake Mix - Egg Free,170.0,6.0,6,159.0,270,FALSE,270
495,Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,25.0,0.0,1,25.0,77,FALSE,77
496,Cooking Essentials,Praakritik Organic Jowar Atta,110.0,6.0,6,103.0,500,FALSE,500
497,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,270.0,7.0,6,251.0,50,FALSE,50
498,Cooking Essentials,Epicurea Thai Jasmine Rice,295.0,0.0,4,295.0,500,FALSE,500
499,Cooking Essentials,Yummiez Chicken Garlic Fingers Pouch,250.0,0.0,5,250.0,400,FALSE,400
500,Cooking Essentials,RRO Primio Refined Groundnut (Jar),490.0,11.0,6,436.0,2000,FALSE,2
501,Cooking Essentials,Praakritik Organic Tuvar Dal,140.0,0.0,6,140.0,500,FALSE,500
502,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,185.0,5.0,3,175.0,300,FALSE,300
503,Cooking Essentials,Cantina Beans Mexican Beans,250.0,14.0,6,213.0,410,FALSE,410
504,Cooking Essentials,Pillsbury Oven Cake Mix - Vanilla,175.0,10.0,6,156.0,225,FALSE,225
505,Cooking Essentials,Hershey's Chocolate Milk Booster,200.0,0.0,6,200.0,450,FALSE,450
506,Cooking Essentials,Popular Essentials Byadagi Chilli Stemless,80.0,0.0,6,80.0,100,FALSE,100
507,Cooking Essentials,Suhana Spice Mix - Chicken Biryani,66.0,0.0,6,66.0,50,FALSE,50
508,Cooking Essentials,Praakritik Organic Yellow Moon Dal,135.0,0.0,6,135.0,500,FALSE,500
509,Cooking Essentials,Maggi Magic Cubes Extra Chicken,199.0,10.0,6,179.0,240,FALSE,240
510,Cooking Essentials,Dhara Filtered Groundnut Oil (Jar),1050.0,0.0,2,1050.0,5000,FALSE,5
511,Cooking Essentials,24 Mantra Sona Masuri Brown Rice,475.0,10.0,6,423.0,5000,FALSE,5
512,Cooking Essentials,24 Mantra Organic Pancharatna Dal - Split,130.0,7.0,6,120.0,500,FALSE,500
513,Cooking Essentials,24 Mantra Organic Cumin Powder,70.0,0.0,6,70.0,100,FALSE,100
514,Cooking Essentials,Popular Essentials Samba Broken Wheat,100.0,11.0,6,89.0,500,FALSE,500
515,Cooking Essentials,Betty Crocker Chocolate Fudge Cake Mix,295.0,0.0,6,295.0,475,FALSE,475
516,Cooking Essentials,Borges Extra Light Olive Oil Bottle ,2600.0,46.0,6,1399.0,2000,FALSE,2
517,Cooking Essentials,Flying Bird Premium Orange Artificial Food Essence,60.0,0.0,6,60.0,20,FALSE,20
518,Cooking Essentials,Popular Essentials Red Cherry/Gundu Chilli,95.0,0.0,6,95.0,100,FALSE,100
519,Cooking Essentials,Super Saver Kolam Rice Sortex Clean ,700.0,10.0,3,630.0,5000,FALSE,5
520,Cooking Essentials,Flying Bird Food Essence - Kewra,50.0,0.0,6,50.0,20,FALSE,20
521,Cooking Essentials,MTR Vada Breakfast,200.0,0.0,1,200.0,500,FALSE,500
522,Cooking Essentials,On1y Pasta Seasoning,99.0,0.0,6,99.0,30,FALSE,30
523,Cooking Essentials,Praakritik Organic Indrayani Rice,70.0,0.0,6,70.0,500,FALSE,500
524,Cooking Essentials,On1y Pizza Seasoning,99.0,0.0,6,99.0,28,FALSE,28
525,Cooking Essentials,Kitchens of India Mutter Paneer Mix,120.0,30.0,4,84.0,285,FALSE,285
526,Cooking Essentials,Aashirvaad Svasti Cow Ghee Tetra Pack,295.0,0.0,6,295.0,500,FALSE,500
527,Cooking Essentials,Weikfield Cooker Cake Mix - Vanilla,95.0,0.0,6,95.0,150,FALSE,150
528,Cooking Essentials,Praakritik Organic Kapli Wheat Atta,165.0,10.0,6,147.0,1000,FALSE,1
529,Cooking Essentials,Epicurea Sushi Rice,295.0,0.0,6,295.0,500,FALSE,500
530,Cooking Essentials,Sugarfree Natural Green Stevia Leaves Zero Calorie,75.0,0.0,2,75.0,100,FALSE,100
531,Cooking Essentials,Smith & Jones Italian Spices Masala Mix,99.0,0.0,6,99.0,75,FALSE,75
532,Cooking Essentials,Satyam Nighties Spices  Chilli Bore,89.0,10.0,6,80.0,100,FALSE,100
533,Cooking Essentials,Weikfield Veg Jelly Crystals - Orange,45.0,2.0,6,44.0,90,FALSE,90
534,Cooking Essentials,Praakritik Organic Jumbo Rolled Oats,190.0,11.0,6,169.0,500,FALSE,500
535,Cooking Essentials,On1y Sea Salt Grinder,89.0,0.0,6,89.0,100,FALSE,100
